TransactionDate,TransactionType,SecurityType,Symbol,Quantity,Amount,Price,Commission,Description
12/23/2019,Transfer,UNKNOWN, ,0,349,0,0,ACH DEPOSIT                   REFID:34839671482;
12/24/2019,Dividend,MF,PYVLX,0,2.72,0,0,PAYDEN EQUITY INCOME          PAYDENFUNDS                   
12/24/2019,Dividend,MF,PYVLX,0,32.2,0,0,PAYDEN EQUITY INCOME          PAYDENFUNDS                   
12/24/2019,Dividend,MF,PYVLX,0.149,-2.72,0,0,PAYDEN EQUITY INCOME          PAYDENFUNDS                   
12/24/2019,Dividend,MF,PYVLX,1.76,-32.2,0,0,PAYDEN EQUITY INCOME          PAYDENFUNDS                   
12/26/2019,Fee,UNKNOWN, ,0,-49.99,0,0,Early Redemption Fee - GOBFX
12/26/2019,Interest,EQ,#2145605,0,0.01,0,0,EXTENDED INSURANCE SWEEP      DEPOSIT ACCOUNT               
12/27/2019,Dividend,EQ,EES,0,4.43,0,0,WISDOMTREE TRUST              WISDOMTREE U S SMALLCAP FUND  
12/27/2019,Dividend,MF,NNTWX,0,0.95,0,0,NICHOLAS II N                 NICHOLAS                      
12/27/2019,Dividend,MF,NNTWX,0,1.76,0,0,NICHOLAS II N                 NICHOLAS                      
12/27/2019,Dividend,MF,NNTWX,0,159.73,0,0,NICHOLAS II N                 NICHOLAS                      
12/27/2019,Dividend,MF,NNTWX,0.034,-0.95,0,0,NICHOLAS II N                 NICHOLAS                      
12/27/2019,Dividend,MF,NNTWX,0.064,-1.76,0,0,NICHOLAS II N                 NICHOLAS                      
12/27/2019,Dividend,MF,NNTWX,5.773,-159.73,0,0,NICHOLAS II N                 NICHOLAS                      
12/27/2019,Dividend,MF,PONAX,0,4.85,0,0,PIMCO INCOME A                PIMCO                         
12/27/2019,Dividend,MF,PONAX,0.403,-4.85,0,0,PIMCO INCOME A                PIMCO                         
12/30/2019,Bought,MF,RMQHX,3.248,-600.02,184.74,0,RYDEX MONTHLY RBL NASDAQ-100????Rydex Funds                 
12/30/2019,Contribution,EQ, ,0,0,0,0,$ 600.00 CONTRIBUTION 2019             REFID:35169560482;
12/30/2019,Contribution,UNKNOWN, ,0,600,0,0,ACH DEPOSIT                   REFID:35169560482;
12/30/2019,Dividend,MF,FNCMX,0,24.13,0,0,FIDELITY?? NASDAQ COMPOSITE INDFIDELITY INVESTMENTS         
12/30/2019,Dividend,MF,FNCMX,0,8.22,0,0,FIDELITY?? NASDAQ COMPOSITE INDFIDELITY INVESTMENTS         
12/30/2019,Dividend,MF,FNCMX,0,9.16,0,0,FIDELITY?? NASDAQ COMPOSITE INDFIDELITY INVESTMENTS         
12/30/2019,Dividend,MF,GOLDX,0,38.85,0,0,GABELLI GOLD AAA              GABELLI                       
12/30/2019,Dividend,MF,GOLDX,2.385,-38.85,0,0,GABELLI GOLD AAA              GABELLI                       
12/30/2019,Dividend,MF,NNLEX,0,102.53,0,0,NICHOLAS LIMITED EDITION N    NICHOLAS                      
12/30/2019,Dividend,MF,NNLEX,3.903,-102.53,0,0,NICHOLAS LIMITED EDITION N    NICHOLAS                      
12/30/2019,Dividend,MF,OBCHX,0,260.2,0,0,OBERWEIS CHINA OPPORTUNITIES  OBERWEIS                      
12/30/2019,Dividend,MF,OBCHX,21.137,-260.2,0,0,OBERWEIS CHINA OPPORTUNITIES  OBERWEIS                      
12/30/2019,Transfer,UNKNOWN, ,0,349,0,0,ACH DEPOSIT                   REFID:35173141482;
12/31/2019,Direct Debit,UNKNOWN, ,0,-600,0,0,ACH DEBIT  FM E*TRADE         PPD ACH TRNSFR 056073570026551
12/31/2019,Dividend,MF,PYVAX,0,2.04,0,0,PAYDEN EQUITY INCOME ADVISER  PAYDENFUNDS                   
12/31/2019,Dividend,MF,PYVAX,0.112,-2.04,0,0,PAYDEN EQUITY INCOME ADVISER  PAYDENFUNDS                   
12/31/2019,Dividend,MF,PYVLX,0,4.55,0,0,PAYDEN EQUITY INCOME          PAYDENFUNDS                   
12/31/2019,Dividend,MF,PYVLX,0.25,-4.55,0,0,PAYDEN EQUITY INCOME          PAYDENFUNDS                   
12/31/2019,Transfer,UNKNOWN, ,0,-1000,0,0,ACH WITHDRAWL                 REFID:35223861482;
8/26/2020,Interest,BOND,#2021396,0,0.02,0,0,E*TRADE SAVINGS BANK RSDA     INTEREST
8/7/2020,Sold,MF,INPIX,-1.874,250,133.38,0,PROFUNDS INTERNET ULTRASECTOR PROFUNDS                      
8/6/2020,Sold,MF,RYVYX,-0.877,250,284.93,0,RYDEX NASDAQ-100?? 2X STRATEGY Rydex Funds                  
8/6/2020,Sold,MF,BGSAX,-1.978,100,50.55,0,BLACKROCK TECHNOLOGY OPPORTUNIBLACKROCK                     
8/6/2020,Sold,MF,RMQHX,-0.341,100,293.3,0,RYDEX MONTHLY RBL NASDAQ-100????Rydex Funds 
8/28/2020,Sold,MF,INPIX,0,0,0,0,PROFUNDS INTERNET ULTRASECTOR PROFUNDS 
1/4/2021,Bought,MF,RYVYX,0.778,-250,321.46,0,RYDEX NASDAQ-100?? 2X STRATEGY Rydex Funds                  
1/4/2021,Bought,MF,BGSAX,4.202,-250,59.5,0,BLACKROCK TECHNOLOGY OPPORTUNIBLACKROCK                     
1/4/2021,Bought,MF,RMQHX,0.729,-250,342.94,0,RYDEX MONTHLY RBL NASDAQ-100????Rydex Funds                 
1/4/2021,Bought,MF,BPTRX,1.517,-250,164.8,0,BARON PARTNERS RETAIL         BARON CAPITAL GROUP           
1/4/2021,Contribution,UNKNOWN, ,0,1000,0,0,ACH DEPOSIT                   REFID:10846727906;
1/4/2021,Contribution,EQ, ,0,0,0,0,$ 1000.00 CONTRIBUTION 2021             REFID:10846727906;
12/31/2020,Dividend,MF,PYVAX,0.237,-4.23,0,0,PAYDEN EQUITY INCOME ADVISER  PAYDENFUNDS                   
12/31/2020,Dividend,MF,PYVAX,0,4.23,0,0,PAYDEN EQUITY INCOME ADVISER  PAYDENFUNDS                   
12/30/2020,Dividend,MF,GOLDX,0.995,-20.46,0,0,GABELLI GOLD AAA              GABELLI                       
12/30/2020,Dividend,MF,GOLDX,0,20.46,0,0,GABELLI GOLD AAA              GABELLI                       
12/30/2020,Dividend,EQ,ECF,6.8915,-94,0,0,ELLSWORTH GROWTH AND INCOME   FUND LTD                      
12/30/2020,Dividend,EQ,ECF,0,94,0,0,ELLSWORTH GROWTH AND INCOME   FUND LTD                      
12/24/2020,Dividend,MF,PGTAX,0.636,-39.17,0,0,PUTNAM GLOBAL TECHNOLOGY A    PUTNAM                        
12/24/2020,Dividend,MF,PGTAX,2.6,-160.18,0,0,PUTNAM GLOBAL TECHNOLOGY A    PUTNAM                        
12/24/2020,Dividend,MF,PGTAX,0,160.18,0,0,PUTNAM GLOBAL TECHNOLOGY A    PUTNAM                        
12/24/2020,Dividend,MF,PGTAX,0,39.17,0,0,PUTNAM GLOBAL TECHNOLOGY A    PUTNAM                        
12/22/2020,Dividend,MF,INPIX,0.976,-67.5,0,0,PROFUNDS INTERNET ULTRASECTOR PROFUNDS                      
12/22/2020,Dividend,MF,TEPSX,0.004,-0.28,0,0,PROFUNDS TECHNOLOGY ULTRASECTOPROFUNDS                      
12/22/2020,Dividend,MF,INPIX,2.115,-146.23,0,0,PROFUNDS INTERNET ULTRASECTOR PROFUNDS                      
12/22/2020,Dividend,MF,TEPSX,0.728,-55.64,0,0,PROFUNDS TECHNOLOGY ULTRASECTOPROFUNDS                      
12/22/2020,Dividend,MF,LDVAX,4.679,-139.75,0,0,AXS THOMSON REUTERS VNTR CPTL AXS                           
12/22/2020,Dividend,MF,SVAAX,6.252,-31.01,0,0,FEDERATED HERMES STRATEGIC VALFEDERATED                     
12/22/2020,Dividend,MF,INPIX,0,146.23,0,0,PROFUNDS INTERNET ULTRASECTOR PROFUNDS                      
12/22/2020,Dividend,MF,TEPSX,0,55.64,0,0,PROFUNDS TECHNOLOGY ULTRASECTOPROFUNDS                      
12/22/2020,Dividend,MF,LDVAX,0,139.75,0,0,AXS THOMSON REUTERS VNTR CPTL AXS                           
12/22/2020,Dividend,MF,SVAAX,0,31.01,0,0,FEDERATED HERMES STRATEGIC VALFEDERATED                     
12/22/2020,Dividend,MF,INPIX,0,67.5,0,0,PROFUNDS INTERNET ULTRASECTOR PROFUNDS                      
12/22/2020,Dividend,MF,TEPSX,0,0.28,0,0,PROFUNDS TECHNOLOGY ULTRASECTOPROFUNDS                      
12/21/2020,Dividend,MF,VIHAX,1.045,-30.69,0,0,VANGUARD INTL HI DIV YLD ADM  VANGUARD                      
12/21/2020,Dividend,MF,VIHAX,0,30.69,0,0,VANGUARD INTL HI DIV YLD ADM  VANGUARD                      
12/18/2020,Dividend,MF,JAGTX,2.046,-108.8,0,0,JANUS HENDERSON GLB TECH AND IJANUS HENDERSON               
12/18/2020,Dividend,MF,JAGTX,0.009,-0.46,0,0,JANUS HENDERSON GLB TECH AND IJANUS HENDERSON               
12/18/2020,Dividend,MF,JAGTX,0,0.46,0,0,JANUS HENDERSON GLB TECH AND IJANUS HENDERSON               
12/18/2020,Dividend,MF,JAGTX,0,108.8,0,0,JANUS HENDERSON GLB TECH AND IJANUS HENDERSON               
12/17/2020,Dividend,MF,RYVYX,0.002,-0.74,0,0,RYDEX NASDAQ-100?? 2X STRATEGY Rydex Funds                  
12/17/2020,Dividend,MF,RYVYX,0.398,-127.56,0,0,RYDEX NASDAQ-100?? 2X STRATEGY Rydex Funds                  
12/17/2020,Dividend,MF,RYVYX,0,127.56,0,0,RYDEX NASDAQ-100?? 2X STRATEGY Rydex Funds                  
12/17/2020,Dividend,MF,RYVYX,0,0.74,0,0,RYDEX NASDAQ-100?? 2X STRATEGY Rydex Funds                  
12/14/2020,Adjustment,MF,INPIX,7.453,0,0,0,PROFUNDS INTERNET ULTRASECTOR PROFUNDS                      
12/11/2020,Dividend,MF,RYOCX,0.656,-39.52,0,0,RYDEX NASDAQ-100?? INV         Rydex Funds                  
12/11/2020,Dividend,MF,RYOCX,0.168,-10.14,0,0,RYDEX NASDAQ-100?? INV         Rydex Funds                  
12/11/2020,Dividend,MF,RMQHX,0.274,-90.04,0,0,RYDEX MONTHLY RBL NASDAQ-100????Rydex Funds                 
12/11/2020,Dividend,MF,RYOCX,0,10.14,0,0,RYDEX NASDAQ-100?? INV         Rydex Funds                  
12/11/2020,Dividend,MF,RMQHX,0,90.04,0,0,RYDEX MONTHLY RBL NASDAQ-100????Rydex Funds                 
12/11/2020,Dividend,MF,RYOCX,0,39.52,0,0,RYDEX NASDAQ-100?? INV         Rydex Funds                  
12/8/2020,Dividend,MF,BGSAX,1.066,-60.15,0,0,BLACKROCK TECHNOLOGY OPPORTUNIBLACKROCK                     
12/8/2020,Dividend,MF,BGSAX,0,60.15,0,0,BLACKROCK TECHNOLOGY OPPORTUNIBLACKROCK                     
12/4/2020,Bought,MF,BPTRX,1.608,-237.65,147.79,0,BARON PARTNERS RETAIL         BARON CAPITAL GROUP           
11/30/2020,Dividend,MF,SVAAX,3.186,-15.96,0,0,FEDERATED HERMES STRATEGIC VALFEDERATED                     
11/30/2020,Dividend,MF,SVAAX,0,15.96,0,0,FEDERATED HERMES STRATEGIC VALFEDERATED                     
11/30/2020,Dividend,EQ,ABR,0,32,0,0,ARBOR REALTY TRUST INC        CASH DIV  ON     100 SHS      
11/27/2020,Interest,BOND,#2021396,0,0.01,0,0,E*TRADE SAVINGS BANK RSDA     INTEREST
11/25/2020,Dividend,MF,BPTRX,0.724,-101.22,0,0,BARON PARTNERS RETAIL         BARON CAPITAL GROUP           
11/25/2020,Dividend,MF,BPTRX,0,101.22,0,0,BARON PARTNERS RETAIL         BARON CAPITAL GROUP           
11/24/2020,Reorganization,MF,66538G387,-25.85,0,0,0,LELAND THOMSON REUTERS VNTR CPLELAND FUNDS                  
11/24/2020,Reorganization,MF,LDVAX,25.85,0,0,0,AXS THOMSON REUTERS VNTR CPTL LELAND FUNDS                  
11/17/2020,Bought,EQ,ECF,100,-1278,12.78,0,ELLSWORTH GROWTH AND INCOME   FUND LTD
11/12/2020,Bought,MF,VIHAX,108.032,-3000,27.7,0,VANGUARD INTL HI DIV YLD ADM  VANGUARD                      
11/11/2020,Bought,EQ,ABR,100,-1334,13.34,0,ARBOR REALTY TRUST INC
11/5/2020,Sold,MF,FNCMX,-8.357,1234.98,150.17,19.99,FIDELITY?? NASDAQ COMPOSITE INDFIDELITY INVESTMENTS         
11/5/2020,Sold,MF,AKREX,-21.393,1090.4,50.97,0,AKRE FOCUS RETAIL             AKRE                          
11/4/2020,Sold,MF,DXSLX,-49.91,1779.58,35.6558,0,DIREXION MTHLY S&P 500 BULL 2XDIREXION FUNDS                
11/4/2020,Sold,MF,ULPIX,-21.474,1696.23,78.99,0,PROFUNDS ULTRABULL INV        PROFUNDS                      
10/30/2020,Dividend,MF,SVAAX,2.368,-10.61,0,0,FEDERATED HERMES STRATEGIC VALFEDERATED                     
10/30/2020,Dividend,MF,SVAAX,0,10.61,0,0,FEDERATED HERMES STRATEGIC VALFEDERATED                     
10/28/2020,Bought,MF,GOLDX,18.657,-400,21.44,0,GABELLI GOLD AAA              GABELLI                       
10/28/2020,Bought,MF,RMQHX,1.415,-400,282.71,0,RYDEX MONTHLY RBL NASDAQ-100????Rydex Funds                 
10/26/2020,Bought,MF,SVAAX,215.054,-1000,4.65,0,FEDERATED HERMES STRATEGIC VALFEDERATED                     
10/26/2020,Interest,BOND,#2021396,0,0.01,0,0,E*TRADE SAVINGS BANK RSDA     INTEREST
9/30/2020,Dividend,MF,PYVAX,0.287,-4.65,0,0,PAYDEN EQUITY INCOME ADVISER  PAYDENFUNDS                   
9/30/2020,Dividend,MF,SVAAX,1.745,-7.99,0,0,FEDERATED HERMES STRATEGIC VALFEDERATED                     
9/30/2020,Dividend,MF,PYVAX,0,4.65,0,0,PAYDEN EQUITY INCOME ADVISER  PAYDENFUNDS                   
9/30/2020,Dividend,MF,SVAAX,0,7.99,0,0,FEDERATED HERMES STRATEGIC VALFEDERATED                     
9/28/2020,Interest,BOND,#2021396,0,0.02,0,0,E*TRADE SAVINGS BANK RSDA     INTEREST
9/25/2020,Dividend,MF,BPTRX,0.175,-19.54,0,0,BARON PARTNERS RETAIL         BARON CAPITAL GROUP           
9/25/2020,Dividend,MF,BPTRX,0,19.54,0,0,BARON PARTNERS RETAIL         BARON CAPITAL GROUP           
8/31/2020,Dividend,MF,SVAAX,2.092,-10,0,0,FEDERATED HERMES STRATEGIC VALFEDERATED                     
8/31/2020,Dividend,MF,SVAAX,0,10,0,0,FEDERATED HERMES STRATEGIC VALFEDERATED                     
1/4/2021,Bought,MF,RYVYX,0.778,-250,321.46,0,RYDEX NASDAQ-100?? 2X STRATEGY Rydex Funds                  
1/4/2021,Bought,MF,BGSAX,4.202,-250,59.5,0,BLACKROCK TECHNOLOGY OPPORTUNIBLACKROCK                     
1/4/2021,Bought,MF,RMQHX,0.729,-250,342.94,0,RYDEX MONTHLY RBL NASDAQ-100????Rydex Funds                 
1/4/2021,Bought,MF,BPTRX,1.517,-250,164.8,0,BARON PARTNERS RETAIL         BARON CAPITAL GROUP           
1/4/2021,Contribution,UNKNOWN, ,0,1000,0,0,ACH DEPOSIT                   REFID:10846727906;
1/4/2021,Contribution,EQ, ,0,0,0,0,$ 1000.00 CONTRIBUTION 2021             REFID:10846727906;
12/31/2020,Dividend,MF,PYVAX,0.237,-4.23,0,0,PAYDEN EQUITY INCOME ADVISER  PAYDENFUNDS                   
12/31/2020,Dividend,MF,PYVAX,0,4.23,0,0,PAYDEN EQUITY INCOME ADVISER  PAYDENFUNDS                   
12/30/2020,Dividend,MF,GOLDX,0.995,-20.46,0,0,GABELLI GOLD AAA              GABELLI                       
12/30/2020,Dividend,MF,GOLDX,0,20.46,0,0,GABELLI GOLD AAA              GABELLI                       
12/30/2020,Dividend,EQ,ECF,6.8915,-94,0,0,ELLSWORTH GROWTH AND INCOME   FUND LTD                      
12/30/2020,Dividend,EQ,ECF,0,94,0,0,ELLSWORTH GROWTH AND INCOME   FUND LTD                      
12/24/2020,Dividend,MF,PGTAX,0.636,-39.17,0,0,PUTNAM GLOBAL TECHNOLOGY A    PUTNAM                        
12/24/2020,Dividend,MF,PGTAX,2.6,-160.18,0,0,PUTNAM GLOBAL TECHNOLOGY A    PUTNAM                        
12/24/2020,Dividend,MF,PGTAX,0,160.18,0,0,PUTNAM GLOBAL TECHNOLOGY A    PUTNAM                        
12/24/2020,Dividend,MF,PGTAX,0,39.17,0,0,PUTNAM GLOBAL TECHNOLOGY A    PUTNAM                        
12/22/2020,Dividend,MF,INPIX,0.976,-67.5,0,0,PROFUNDS INTERNET ULTRASECTOR PROFUNDS                      
12/22/2020,Dividend,MF,TEPSX,0.004,-0.28,0,0,PROFUNDS TECHNOLOGY ULTRASECTOPROFUNDS                      
12/22/2020,Dividend,MF,INPIX,2.115,-146.23,0,0,PROFUNDS INTERNET ULTRASECTOR PROFUNDS                      
12/22/2020,Dividend,MF,TEPSX,0.728,-55.64,0,0,PROFUNDS TECHNOLOGY ULTRASECTOPROFUNDS                      
12/22/2020,Dividend,MF,LDVAX,4.679,-139.75,0,0,AXS THOMSON REUTERS VNTR CPTL AXS                           
12/22/2020,Dividend,MF,SVAAX,6.252,-31.01,0,0,FEDERATED HERMES STRATEGIC VALFEDERATED                     
12/22/2020,Dividend,MF,INPIX,0,146.23,0,0,PROFUNDS INTERNET ULTRASECTOR PROFUNDS                      
12/22/2020,Dividend,MF,TEPSX,0,55.64,0,0,PROFUNDS TECHNOLOGY ULTRASECTOPROFUNDS                      
12/22/2020,Dividend,MF,LDVAX,0,139.75,0,0,AXS THOMSON REUTERS VNTR CPTL AXS                           
12/22/2020,Dividend,MF,SVAAX,0,31.01,0,0,FEDERATED HERMES STRATEGIC VALFEDERATED                     
12/22/2020,Dividend,MF,INPIX,0,67.5,0,0,PROFUNDS INTERNET ULTRASECTOR PROFUNDS                      
12/22/2020,Dividend,MF,TEPSX,0,0.28,0,0,PROFUNDS TECHNOLOGY ULTRASECTOPROFUNDS                      
12/21/2020,Dividend,MF,VIHAX,1.045,-30.69,0,0,VANGUARD INTL HI DIV YLD ADM  VANGUARD                      
12/21/2020,Dividend,MF,VIHAX,0,30.69,0,0,VANGUARD INTL HI DIV YLD ADM  VANGUARD                      
12/18/2020,Dividend,MF,JAGTX,2.046,-108.8,0,0,JANUS HENDERSON GLB TECH AND IJANUS HENDERSON               
12/18/2020,Dividend,MF,JAGTX,0.009,-0.46,0,0,JANUS HENDERSON GLB TECH AND IJANUS HENDERSON               
12/18/2020,Dividend,MF,JAGTX,0,0.46,0,0,JANUS HENDERSON GLB TECH AND IJANUS HENDERSON               
12/18/2020,Dividend,MF,JAGTX,0,108.8,0,0,JANUS HENDERSON GLB TECH AND IJANUS HENDERSON               
12/17/2020,Dividend,MF,RYVYX,0.002,-0.74,0,0,RYDEX NASDAQ-100?? 2X STRATEGY Rydex Funds                  
12/17/2020,Dividend,MF,RYVYX,0.398,-127.56,0,0,RYDEX NASDAQ-100?? 2X STRATEGY Rydex Funds                  
12/17/2020,Dividend,MF,RYVYX,0,127.56,0,0,RYDEX NASDAQ-100?? 2X STRATEGY Rydex Funds                  
12/17/2020,Dividend,MF,RYVYX,0,0.74,0,0,RYDEX NASDAQ-100?? 2X STRATEGY Rydex Funds                  
12/14/2020,Adjustment,MF,INPIX,7.453,0,0,0,PROFUNDS INTERNET ULTRASECTOR PROFUNDS                      
12/11/2020,Dividend,MF,RYOCX,0.656,-39.52,0,0,RYDEX NASDAQ-100?? INV         Rydex Funds                  
12/11/2020,Dividend,MF,RYOCX,0.168,-10.14,0,0,RYDEX NASDAQ-100?? INV         Rydex Funds                  
12/11/2020,Dividend,MF,RMQHX,0.274,-90.04,0,0,RYDEX MONTHLY RBL NASDAQ-100????Rydex Funds                 
12/11/2020,Dividend,MF,RYOCX,0,10.14,0,0,RYDEX NASDAQ-100?? INV         Rydex Funds                  
12/11/2020,Dividend,MF,RMQHX,0,90.04,0,0,RYDEX MONTHLY RBL NASDAQ-100????Rydex Funds                 
12/11/2020,Dividend,MF,RYOCX,0,39.52,0,0,RYDEX NASDAQ-100?? INV         Rydex Funds                  
12/8/2020,Dividend,MF,BGSAX,1.066,-60.15,0,0,BLACKROCK TECHNOLOGY OPPORTUNIBLACKROCK                     
12/8/2020,Dividend,MF,BGSAX,0,60.15,0,0,BLACKROCK TECHNOLOGY OPPORTUNIBLACKROCK                     
12/4/2020,Bought,MF,BPTRX,1.608,-237.65,147.79,0,BARON PARTNERS RETAIL         BARON CAPITAL GROUP           
11/30/2020,Dividend,MF,SVAAX,3.186,-15.96,0,0,FEDERATED HERMES STRATEGIC VALFEDERATED                     
11/30/2020,Dividend,MF,SVAAX,0,15.96,0,0,FEDERATED HERMES STRATEGIC VALFEDERATED                     
11/30/2020,Dividend,EQ,ABR,0,32,0,0,ARBOR REALTY TRUST INC        CASH DIV  ON     100 SHS      
11/27/2020,Interest,BOND,#2021396,0,0.01,0,0,E*TRADE SAVINGS BANK RSDA     INTEREST
11/25/2020,Dividend,MF,BPTRX,0.724,-101.22,0,0,BARON PARTNERS RETAIL         BARON CAPITAL GROUP           
11/25/2020,Dividend,MF,BPTRX,0,101.22,0,0,BARON PARTNERS RETAIL         BARON CAPITAL GROUP           
11/24/2020,Reorganization,MF,66538G387,-25.85,0,0,0,LELAND THOMSON REUTERS VNTR CPLELAND FUNDS                  
11/24/2020,Reorganization,MF,LDVAX,25.85,0,0,0,AXS THOMSON REUTERS VNTR CPTL LELAND FUNDS                  
11/17/2020,Bought,EQ,ECF,100,-1278,12.78,0,ELLSWORTH GROWTH AND INCOME   FUND LTD
11/12/2020,Bought,MF,VIHAX,108.032,-3000,27.7,0,VANGUARD INTL HI DIV YLD ADM  VANGUARD                      
11/11/2020,Bought,EQ,ABR,100,-1334,13.34,0,ARBOR REALTY TRUST INC
11/5/2020,Sold,MF,FNCMX,-8.357,1234.98,150.17,19.99,FIDELITY?? NASDAQ COMPOSITE INDFIDELITY INVESTMENTS         
11/5/2020,Sold,MF,AKREX,-21.393,1090.4,50.97,0,AKRE FOCUS RETAIL             AKRE                          
11/4/2020,Sold,MF,DXSLX,-49.91,1779.58,35.6558,0,DIREXION MTHLY S&P 500 BULL 2XDIREXION FUNDS                
11/4/2020,Sold,MF,ULPIX,-21.474,1696.23,78.99,0,PROFUNDS ULTRABULL INV        PROFUNDS                      
10/30/2020,Dividend,MF,SVAAX,2.368,-10.61,0,0,FEDERATED HERMES STRATEGIC VALFEDERATED                     
10/30/2020,Dividend,MF,SVAAX,0,10.61,0,0,FEDERATED HERMES STRATEGIC VALFEDERATED                     
10/28/2020,Bought,MF,GOLDX,18.657,-400,21.44,0,GABELLI GOLD AAA              GABELLI                       
10/28/2020,Bought,MF,RMQHX,1.415,-400,282.71,0,RYDEX MONTHLY RBL NASDAQ-100????Rydex Funds                 
10/26/2020,Bought,MF,SVAAX,215.054,-1000,4.65,0,FEDERATED HERMES STRATEGIC VALFEDERATED                     
10/26/2020,Interest,BOND,#2021396,0,0.01,0,0,E*TRADE SAVINGS BANK RSDA     INTEREST
9/30/2020,Dividend,MF,PYVAX,0.287,-4.65,0,0,PAYDEN EQUITY INCOME ADVISER  PAYDENFUNDS                   
9/30/2020,Dividend,MF,SVAAX,1.745,-7.99,0,0,FEDERATED HERMES STRATEGIC VALFEDERATED                     
9/30/2020,Dividend,MF,PYVAX,0,4.65,0,0,PAYDEN EQUITY INCOME ADVISER  PAYDENFUNDS                   
9/30/2020,Dividend,MF,SVAAX,0,7.99,0,0,FEDERATED HERMES STRATEGIC VALFEDERATED                     
9/28/2020,Interest,BOND,#2021396,0,0.02,0,0,E*TRADE SAVINGS BANK RSDA     INTEREST
9/25/2020,Dividend,MF,BPTRX,0.175,-19.54,0,0,BARON PARTNERS RETAIL         BARON CAPITAL GROUP           
9/25/2020,Dividend,MF,BPTRX,0,19.54,0,0,BARON PARTNERS RETAIL         BARON CAPITAL GROUP           
8/31/2020,Dividend,MF,SVAAX,2.092,-10,0,0,FEDERATED HERMES STRATEGIC VALFEDERATED                     
8/31/2020,Dividend,MF,SVAAX,0,10,0,0,FEDERATED HERMES STRATEGIC VALFEDERATED                     
